Time id,Material id,Forecasted
41.0,2866.0,48.23480224609375
42.0,2866.0,48.63410568237305
43.0,2866.0,49.01852798461914
44.0,2866.0,49.388492584228516
37.0,3282.0,114.77067565917969
38.0,3282.0,110.52333068847656
39.0,3282.0,108.3094482421875
40.0,3282.0,107.14995574951172
41.0,3282.0,106.54118347167969
42.0,3282.0,106.22117614746094
43.0,3282.0,106.05284881591797
44.0,3282.0,105.96426391601562
37.0,5180.0,56.18601989746094
38.0,5180.0,56.85774230957031
39.0,5180.0,57.2368278503418
40.0,5180.0,57.4503173828125
41.0,5180.0,57.570404052734375
42.0,5180.0,57.637901306152344
43.0,5180.0,57.67582702636719
44.0,5180.0,57.69712448120117
37.0,5913.0,20.697628021240234
38.0,5913.0,25.950653076171875
39.0,5913.0,29.513809204101562
40.0,5913.0,31.915699005126953
41.0,5913.0,33.52640151977539
42.0,5913.0,34.60231018066406
43.0,5913.0,35.31895446777344
44.0,5913.0,35.79536056518555
37.0,6323.0,8.207539558410645
38.0,6323.0,8.359392166137695
39.0,6323.0,8.470358848571777
40.0,6323.0,8.551368713378906
41.0,6323.0,8.610466957092285
42.0,6323.0,8.653556823730469
43.0,6323.0,8.68496322631836
44.0,6323.0,8.707846641540527
37.0,6543.0,55.21538162231445
38.0,6543.0,53.500022888183594
39.0,6543.0,52.43832778930664
40.0,6543.0,51.77937316894531
41.0,6543.0,51.36969757080078
42.0,6543.0,51.114749908447266
43.0,6543.0,50.95597839355469
44.0,6543.0,50.85707092285156
37.0,7906.0,4.943921089172363
38.0,7906.0,6.298192977905273
39.0,7906.0,7.236048698425293
40.0,7906.0,7.881884574890137
41.0,7906.0,8.324591636657715
42.0,7906.0,8.626999855041504
43.0,7906.0,8.833046913146973
44.0,7906.0,8.973185539245605
37.0,7939.0,6.107097625732422
38.0,7939.0,5.491791725158691
39.0,7939.0,5.059712886810303
40.0,7939.0,4.752746105194092
41.0,7939.0,4.533022880554199
42.0,7939.0,4.374964714050293
43.0,7939.0,4.260879993438721
44.0,7939.0,4.178343296051025
37.0,8594.0,24.088172912597656
38.0,8594.0,24.174285888671875
39.0,8594.0,24.25837516784668
40.0,8594.0,24.340482711791992
41.0,8594.0,24.420644760131836
42.0,8594.0,24.4988956451416
43.0,8594.0,24.575275421142578
44.0,8594.0,24.649822235107422
37.0,9207.0,219.33047485351562
38.0,9207.0,226.62059020996094
39.0,9207.0,231.30152893066406
40.0,9207.0,234.3030242919922
41.0,9207.0,236.22592163085938
42.0,9207.0,237.45704650878906
43.0,9207.0,238.2449951171875
44.0,9207.0,238.7491912841797
37.0,13739.0,2.2530815601348877
38.0,13739.0,3.2695350646972656
39.0,13739.0,4.09250545501709
40.0,13739.0,4.757196426391602
41.0,13739.0,5.292665004730225
42.0,13739.0,5.722968101501465
43.0,13739.0,6.067983627319336
44.0,13739.0,6.344073295593262
37.0,14447.0,10.53489875793457
38.0,14447.0,10.258096694946289
39.0,14447.0,10.093212127685547
40.0,14447.0,9.994938850402832
41.0,14447.0,9.936352729797363
42.0,14447.0,9.901419639587402
43.0,14447.0,9.880585670471191
44.0,14447.0,9.868160247802734
37.0,14448.0,11.03197956085205
38.0,14448.0,11.063472747802734
39.0,14448.0,11.094490051269531
40.0,14448.0,11.125031471252441
41.0,14448.0,11.155105590820312
42.0,14448.0,11.184713363647461
43.0,14448.0,11.21386432647705
44.0,14448.0,11.242560386657715
