Time id,Material id,Forecasted
42.0,8594.0,23.768827438354492
43.0,8594.0,23.768199920654297
44.0,8594.0,23.7679443359375
37.0,9207.0,220.57899475097656
38.0,9207.0,225.5061492919922
39.0,9207.0,227.44374084472656
40.0,9207.0,228.20681762695312
41.0,9207.0,228.5075225830078
42.0,9207.0,228.6260528564453
43.0,9207.0,228.6727752685547
44.0,9207.0,228.69114685058594
37.0,13739.0,4.562060356140137
38.0,13739.0,5.857710361480713
39.0,13739.0,6.34107780456543
40.0,13739.0,6.5229082107543945
41.0,13739.0,6.591512203216553
42.0,13739.0,6.617424964904785
43.0,13739.0,6.6272172927856445
44.0,13739.0,6.630917072296143
37.0,14447.0,10.405579566955566
38.0,14447.0,10.163741111755371
39.0,14447.0,10.065738677978516
40.0,14447.0,10.02608871459961
