Time id,Material,Material_Id,Quantity,Total_Value,Forecasted Quantity
2022-10-01,E51-200-001,34342.0,8.0,669920.73,
2022-11-01,E51-200-001,34342.0,12.0,1011557.37,
2022-12-01,E51-200-001,34342.0,20.0,1681689.9,
2023-01-01,E51-200-001,34342.0,16.0,1345532.1,
2023-02-01,E51-200-001,34342.0,8.0,669793.0,
2023-03-01,E51-200-001,34342.0,11.0,920381.0,
2023-04-01,E51-200-001,34342.0,7.0,605215.0,
2023-05-01,E51-200-001,34342.0,14.0,1196800.5,
2023-06-01,E51-200-001,34342.0,9.0,768108.48,
2023-07-01,E51-200-001,34342.0,15.0,1286284.02,
2023-08-01,E51-200-001,34342.0,21.0,1793612.0,
2023-09-01,E51-200-001,34342.0,16.0,1367584.0,
2023-10-01,E51-200-001,34342.0,5.0,428638.66,
2023-11-01,E51-200-001,34342.0,7.0,606564.34,
2023-12-01,E51-200-001,34342.0,10.0,873770.0,
2024-01-01,E51-200-001,34342.0,12.0,1048542.0,
2024-02-01,E51-200-001,34342.0,9.0,783760.0,
2024-03-01,E51-200-001,,,,10.097435
2024-04-01,E51-200-001,,,,10.880024
2024-05-01,E51-200-001,,,,11.435682
2024-06-01,E51-200-001,,,,11.8288355
2024-07-01,E51-200-001,,,,12.106261
2022-09-01,E58-200-001,34342.0,20.0,1636780.0,
2022-10-01,E58-200-001,34342.0,12.0,982068.0,
2022-11-01,E58-200-001,34342.0,20.0,1637950.0,
2022-12-01,E58-200-001,34342.0,25.0,2034620.0,
2023-01-01,E58-200-001,34342.0,13.0,1058143.0,
2023-02-01,E58-200-001,34342.0,10.0,811400.0,
2023-03-01,E58-200-001,34342.0,26.0,2109640.0,
2023-04-01,E58-200-001,34342.0,17.0,1426856.0,
2023-05-01,E58-200-001,34342.0,13.0,1091548.45,
2023-06-01,E58-200-001,34342.0,7.0,584714.55,
2023-07-01,E58-200-001,34342.0,22.0,1831757.54,
2023-08-01,E58-200-001,34342.0,20.0,1663419.0,
2023-09-01,E58-200-001,34342.0,23.0,1909023.0,
2023-10-01,E58-200-001,34342.0,21.0,1773501.0,
2023-11-01,E58-200-001,34342.0,7.0,594342.0,
2023-12-01,E58-200-001,34342.0,18.0,1528308.0,
2024-01-01,E58-200-001,34342.0,12.0,1018888.6,
2024-02-01,E58-200-001,34342.0,12.0,1015548.4,
2024-03-01,E58-200-001,,,,13.219226
2024-04-01,E58-200-001,,,,14.219238
2024-05-01,E58-200-001,,,,15.036914
2024-06-01,E58-200-001,,,,15.703575
2024-07-01,E58-200-001,,,,16.245703
2021-01-01,H17-200228,34376.0,135.0,134905.6,
2021-02-01,H17-200228,34376.0,140.0,140478.72,
2021-03-01,H17-200228,34376.0,156.0,156692.22,
2021-04-01,H17-200228,34376.0,148.0,148833.7,
2021-06-01,H17-200228,34376.0,73.0,74360.82,
2021-07-01,H17-200228,34376.0,142.0,146395.87,
2021-08-01,H17-200228,34376.0,144.0,147052.29,
2021-09-01,H17-200228,34376.0,78.0,84356.49,
2021-10-01,H17-200228,34376.0,148.0,159405.32,
2021-11-01,H17-200228,34376.0,130.0,139312.74,
2021-12-01,H17-200228,34376.0,147.0,152128.25,
2022-01-01,H17-200228,34376.0,108.0,121396.01,
2022-02-01,H17-200228,34376.0,80.0,93941.84,
2022-03-01,H17-200228,34376.0,104.0,115645.26,
2022-04-01,H17-200228,34376.0,86.0,92163.13,
2022-05-01,H17-200228,34376.0,101.0,102546.54,
2022-06-01,H17-200228,34376.0,132.0,141199.88,
2022-07-01,H17-200228,34376.0,155.0,165102.92,
2022-08-01,H17-200228,34376.0,170.0,182943.99,
2022-09-01,H17-200228,34376.0,252.0,262446.73,
2022-10-01,H17-200228,34376.0,102.0,105161.29,
2022-11-01,H17-200228,34376.0,179.0,188493.38,
2022-12-01,H17-200228,34376.0,164.0,191921.53,
2023-01-01,H17-200228,34376.0,119.0,132054.58,
2023-02-01,H17-200228,34376.0,184.0,203270.4,
2023-03-01,H17-200228,34376.0,176.0,185683.86,
2023-04-01,H17-200228,34376.0,107.0,113656.78,
2023-05-01,H17-200228,34376.0,172.0,195751.39,
2023-06-01,H17-200228,34376.0,139.0,148537.55,
2023-07-01,H17-200228,34376.0,179.0,197078.07,
2023-08-01,H17-200228,34376.0,174.0,184862.74,
2023-09-01,H17-200228,34376.0,122.0,127751.81,
2023-10-01,H17-200228,34376.0,156.0,173524.83,
2023-11-01,H17-200228,34376.0,190.0,200662.83,
2023-12-01,H17-200228,34376.0,135.0,149691.51,
2024-01-01,H17-200228,34376.0,197.0,228576.47,
2024-02-01,H17-200228,34376.0,187.0,219516.67,
2024-03-01,H17-200228,,,,183.30167
2024-04-01,H17-200228,,,,180.01515
2024-05-01,H17-200228,,,,177.08966
2024-06-01,H17-200228,,,,174.48163
2024-07-01,H17-200228,,,,172.15363
2021-01-01,S01-070021,34392.0,21.0,840000.44,
2021-02-01,S01-070021,34392.0,24.0,1037619.21,
2021-03-01,S01-070021,34392.0,35.0,1601619.05,
2021-04-01,S01-070021,34392.0,16.0,736000.0,
2021-06-01,S01-070021,34392.0,21.0,966000.0,
2021-07-01,S01-070021,34392.0,17.0,779090.92,
2021-08-01,S01-070021,34392.0,19.0,869109.92,
2021-09-01,S01-070021,34392.0,23.0,1057799.16,
2021-10-01,S01-070021,34392.0,25.0,1150000.0,
2021-11-01,S01-070021,34392.0,31.0,1426000.0,
2021-12-01,S01-070021,34392.0,27.0,1236000.15,
2022-01-01,S01-070021,34392.0,23.0,1058000.0,
2022-02-01,S01-070021,34392.0,25.0,1148500.0,
2022-03-01,S01-070021,34392.0,24.0,1104000.0,
2022-04-01,S01-070021,34392.0,16.0,734542.96,
2022-05-01,S01-070021,34392.0,18.0,825506.87,
2022-06-01,S01-070021,34392.0,33.0,1516882.35,
2022-07-01,S01-070021,34392.0,27.0,1237911.46,
2022-08-01,S01-070021,34392.0,41.0,1880853.57,
2022-09-01,S01-070021,34392.0,26.0,1192262.19,
2022-10-01,S01-070021,34392.0,23.0,1063499.21,
2022-11-01,S01-070021,34392.0,34.0,1577953.02,
2022-12-01,S01-070021,34392.0,31.0,1454332.5,
2023-01-01,S01-070021,34392.0,30.0,1422967.23,
2023-02-01,S01-070021,34392.0,42.0,1996501.01,
2023-03-01,S01-070021,34392.0,44.0,2071951.58,
2023-04-01,S01-070021,34392.0,23.0,1090543.89,
2023-05-01,S01-070021,34392.0,39.0,1853155.63,
2023-06-01,S01-070021,34392.0,59.0,2812752.91,
2023-07-01,S01-070021,34392.0,42.0,2022491.64,
2023-08-01,S01-070021,34392.0,57.0,2732311.25,
2023-09-01,S01-070021,34392.0,35.0,1671786.73,
2023-10-01,S01-070021,34392.0,37.0,1766570.16,
2023-11-01,S01-070021,34392.0,34.0,1626192.67,
2023-12-01,S01-070021,34392.0,49.0,2342545.21,
2024-01-01,S01-070021,34392.0,43.0,2051965.93,
2024-02-01,S01-070021,34392.0,58.0,2769150.14,
2024-03-01,S01-070021,,,,57.673466
2024-04-01,S01-070021,,,,57.363655
2024-05-01,S01-070021,,,,57.0694
2024-06-01,S01-070021,,,,56.789627
2024-07-01,S01-070021,,,,56.52335
2021-01-01,S01-090022,34394.0,7.0,455000.0,
2021-02-01,S01-090022,34394.0,6.0,390000.0,
2021-03-01,S01-090022,34394.0,5.0,325000.0,
2021-04-01,S01-090022,34394.0,9.0,585281.82,
2021-06-01,S01-090022,34394.0,4.0,260375.76,
2021-07-01,S01-090022,34394.0,11.0,715107.36,
2021-08-01,S01-090022,34394.0,11.0,715000.0,
2021-09-01,S01-090022,34394.0,14.0,910000.0,
2021-10-01,S01-090022,34394.0,5.0,325000.0,
2021-11-01,S01-090022,34394.0,6.0,390000.0,
2021-12-01,S01-090022,34394.0,5.0,325000.0,
2022-01-01,S01-090022,34394.0,12.0,780000.0,
2022-02-01,S01-090022,34394.0,3.0,195000.0,
2022-03-01,S01-090022,34394.0,16.0,986783.2,
2022-04-01,S01-090022,34394.0,7.0,435618.9,
2022-05-01,S01-090022,34394.0,10.0,624743.38,
2022-06-01,S01-090022,34394.0,8.0,491466.88,
2022-07-01,S01-090022,34394.0,10.0,606639.03,
2022-08-01,S01-090022,34394.0,2.0,120116.48,
2022-09-01,S01-090022,34394.0,10.0,600582.38,
2022-10-01,S01-090022,34394.0,23.0,1380334.45,
2022-11-01,S01-090022,34394.0,16.0,960015.94,
2022-12-01,S01-090022,34394.0,17.0,1020001.98,
2023-01-01,S01-090022,34394.0,8.0,480000.0,
2023-02-01,S01-090022,34394.0,6.0,360000.0,
2023-03-01,S01-090022,34394.0,15.0,900000.0,
2023-04-01,S01-090022,34394.0,7.0,420000.0,
2023-05-01,S01-090022,34394.0,13.0,780000.0,
2023-06-01,S01-090022,34394.0,11.0,660000.0,
2023-07-01,S01-090022,34394.0,8.0,489718.68,
2023-08-01,S01-090022,34394.0,9.0,560992.35,
2023-09-01,S01-090022,34394.0,8.0,486064.47,
2023-10-01,S01-090022,34394.0,18.0,1083265.47,
2023-11-01,S01-090022,34394.0,24.0,1440000.0,
2023-12-01,S01-090022,34394.0,9.0,540000.0,
2024-01-01,S01-090022,34394.0,10.0,600000.0,
2024-02-01,S01-090022,34394.0,12.0,720000.0,
2024-03-01,S01-090022,,,,12.028274
2024-04-01,S01-090022,,,,12.056625
2024-05-01,S01-090022,,,,12.085054
2024-06-01,S01-090022,,,,12.113557
2024-07-01,S01-090022,,,,12.142131
2021-01-01,S01-110220,34394.0,6.0,846345.87,
2021-02-01,S01-110220,34394.0,10.0,1410056.41,
2021-03-01,S01-110220,34394.0,11.0,1551000.69,
2021-04-01,S01-110220,34394.0,11.0,1583201.64,
2021-05-01,S01-110220,34394.0,2.0,289030.11,
2021-06-01,S01-110220,34394.0,10.0,1462132.58,
2021-07-01,S01-110220,34394.0,5.0,735077.02,
2021-08-01,S01-110220,34394.0,9.0,1315496.45,
2021-09-01,S01-110220,34394.0,5.0,748038.52,
2021-10-01,S01-110220,34394.0,9.0,1340381.24,
2021-11-01,S01-110220,34394.0,2.0,299908.52,
2021-12-01,S01-110220,34394.0,9.0,1350239.76,
2022-01-01,S01-110220,34394.0,8.0,1191531.2,
2022-02-01,S01-110220,34394.0,12.0,1802400.0,
2022-03-01,S01-110220,34394.0,6.0,901200.0,
2022-04-01,S01-110220,34394.0,8.0,1201600.0,
2022-05-01,S01-110220,34394.0,5.0,751000.0,
2022-06-01,S01-110220,34394.0,14.0,2102800.0,
2022-07-01,S01-110220,34394.0,11.0,1652200.0,
2022-08-01,S01-110220,34394.0,11.0,1652200.0,
2022-09-01,S01-110220,34394.0,13.0,1952600.0,
2022-10-01,S01-110220,34394.0,7.0,1051400.0,
2022-11-01,S01-110220,34394.0,6.0,901200.0,
2022-12-01,S01-110220,34394.0,7.0,1051400.0,
2023-01-01,S01-110220,34394.0,11.0,1652200.0,
2023-02-01,S01-110220,34394.0,13.0,1952600.0,
2023-03-01,S01-110220,34394.0,15.0,2253000.0,
2023-04-01,S01-110220,34394.0,7.0,1051400.0,
2023-05-01,S01-110220,34394.0,8.0,1201600.0,
2023-06-01,S01-110220,34394.0,10.0,1502000.0,
2023-07-01,S01-110220,34394.0,4.0,600800.0,
2023-08-01,S01-110220,34394.0,17.0,2553400.0,
2023-09-01,S01-110220,34394.0,11.0,1652200.0,
2023-10-01,S01-110220,34394.0,9.0,1351800.0,
2023-11-01,S01-110220,34394.0,15.0,2253000.0,
2023-12-01,S01-110220,34394.0,14.0,2102800.0,
2024-01-01,S01-110220,34394.0,15.0,2253000.0,
2024-02-01,S01-110220,34394.0,17.0,2553400.0,
2024-03-01,S01-110220,,,,16.35187
2024-04-01,S01-110220,,,,15.783223
2024-05-01,S01-110220,,,,15.281823
2024-06-01,S01-110220,,,,14.83786
2024-07-01,S01-110220,,,,14.443333
2022-07-01,S02-010175,34400.0,72.0,258120.0,
2022-08-01,S02-010175,34400.0,200.0,717000.0,
2022-09-01,S02-010175,34400.0,220.0,788700.0,
2022-10-01,S02-010175,34400.0,388.0,1390980.0,
2022-11-01,S02-010175,34400.0,528.0,1892880.0,
2022-12-01,S02-010175,34400.0,456.0,1634760.0,
2023-01-01,S02-010175,34400.0,288.0,1032480.0,
2023-02-01,S02-010175,34400.0,387.0,1387594.58,
2023-03-01,S02-010175,34400.0,544.0,1950820.12,
2023-04-01,S02-010175,34400.0,340.0,1220069.84,
2023-05-01,S02-010175,34400.0,376.0,1348271.6,
2023-06-01,S02-010175,34400.0,468.0,1677874.28,
2023-07-01,S02-010175,34400.0,520.0,1864221.0,
2023-08-01,S02-010175,34400.0,496.0,1778162.0,
2023-09-01,S02-010175,34400.0,512.0,1835520.28,
2023-10-01,S02-010175,34400.0,416.0,1491360.0,
2023-11-01,S02-010175,34400.0,508.0,1821180.0,
2023-12-01,S02-010175,34400.0,348.0,1247587.72,
2024-01-01,S02-010175,34400.0,320.0,1147208.64,
2024-02-01,S02-010175,34400.0,404.0,1448345.4,
2024-03-01,S02-010175,,,,407.6345
2024-04-01,S02-010175,,,,410.14676
2024-05-01,S02-010175,,,,411.8819
2024-06-01,S02-010175,,,,413.07947
2024-07-01,S02-010175,,,,413.90576
2022-05-01,S02-020065,34400.0,108.0,117720.0,
2022-06-01,S02-020065,34400.0,30.0,32700.0,
2022-07-01,S02-020065,34400.0,92.0,100280.0,
2022-08-01,S02-020065,34400.0,90.0,98100.0,
2022-09-01,S02-020065,34400.0,72.0,78480.0,
2022-10-01,S02-020065,34400.0,88.0,95920.0,
2022-11-01,S02-020065,34400.0,88.0,95920.0,
2022-12-01,S02-020065,34400.0,92.0,100280.0,
2023-01-01,S02-020065,34400.0,110.0,119900.0,
2023-02-01,S02-020065,34400.0,246.0,268140.0,
2023-03-01,S02-020065,34400.0,130.0,141700.0,
2023-04-01,S02-020065,34400.0,92.0,100280.0,
2023-05-01,S02-020065,34400.0,126.0,137340.0,
2023-06-01,S02-020065,34400.0,226.0,246340.0,
2023-07-01,S02-020065,34400.0,180.0,196200.0,
2023-08-01,S02-020065,34400.0,190.0,207100.0,
2023-09-01,S02-020065,34400.0,230.0,250700.0,
2023-10-01,S02-020065,34400.0,188.0,204920.0,
2023-11-01,S02-020065,34400.0,169.0,184210.0,
2023-12-01,S02-020065,34400.0,308.0,335720.0,
2024-01-01,S02-020065,34400.0,291.0,317190.0,
2024-02-01,S02-020065,34400.0,198.0,215820.0,
2024-03-01,S02-020065,,,,189.9498
2024-04-01,S02-020065,,,,184.42195
2024-05-01,S02-020065,,,,180.6165
2024-06-01,S02-020065,,,,177.99226
2024-07-01,S02-020065,,,,176.18056
2021-01-01,S02-060313,34400.0,28.0,628166.3,
2021-02-01,S02-060313,34400.0,28.0,622060.2,
2021-03-01,S02-060313,34400.0,14.0,310816.84,
2021-04-01,S02-060313,34400.0,20.0,444023.78,
2021-05-01,S02-060313,34400.0,4.0,88805.72,
2021-06-01,S02-060313,34400.0,28.0,621640.04,
2021-07-01,S02-060313,34400.0,20.0,444036.2,
2021-08-01,S02-060313,34400.0,34.0,754861.14,
2021-09-01,S02-060313,34400.0,22.0,488438.98,
2021-10-01,S02-060313,34400.0,18.0,399596.5,
2021-11-01,S02-060313,34400.0,18.0,399316.5,
2021-12-01,S02-060313,34400.0,28.0,620954.08,
2022-01-01,S02-060313,34400.0,24.0,532220.96,
2022-02-01,S02-060313,34400.0,52.0,1153101.68,
2022-03-01,S02-060313,34400.0,24.0,532184.4,
2022-04-01,S02-060313,34400.0,22.0,487822.3,
2022-05-01,S02-060313,34400.0,22.0,487811.66,
2022-06-01,S02-060313,34400.0,30.0,665198.1,
2022-07-01,S02-060313,34400.0,20.0,443463.84,
2022-08-01,S02-060313,34400.0,40.0,886925.76,
2022-09-01,S02-060313,34400.0,14.0,310423.7,
2022-10-01,S02-060313,34400.0,28.0,621403.94,
2022-11-01,S02-060313,34400.0,20.0,444771.8,
2022-12-01,S02-060313,34400.0,30.0,666941.44,
2023-01-01,S02-060313,34400.0,10.0,222304.8,
2023-02-01,S02-060313,34400.0,50.0,1108149.26,
2023-03-01,S02-060313,34400.0,28.0,617203.84,
2023-04-01,S02-060313,34400.0,30.0,654900.48,
2023-05-01,S02-060313,34400.0,30.0,643998.5,
2023-06-01,S02-060313,34400.0,20.0,425652.06,
2023-07-01,S02-060313,34400.0,54.0,1140281.46,
2023-08-01,S02-060313,34400.0,26.0,549508.7,
2023-09-01,S02-060313,34400.0,32.0,675872.8,
2023-10-01,S02-060313,34400.0,32.0,672323.84,
2023-11-01,S02-060313,34400.0,38.0,798189.3,
2023-12-01,S02-060313,34400.0,42.0,880975.44,
2024-01-01,S02-060313,34400.0,36.0,754775.84,
2024-02-01,S02-060313,34400.0,52.0,1088050.76,
2024-03-01,S02-060313,,,,49.566914
2024-04-01,S02-060313,,,,47.45339
2024-05-01,S02-060313,,,,45.60536
2024-06-01,S02-060313,,,,43.980564
2024-07-01,S02-060313,,,,42.545437
2021-01-01,S02-060315,34400.0,22.0,447749.62,
2021-02-01,S02-060315,34400.0,18.0,369397.38,
2021-03-01,S02-060315,34400.0,8.0,164247.36,
2021-04-01,S02-060315,34400.0,16.0,328494.72,
2021-05-01,S02-060315,34400.0,4.0,82123.68,
2021-06-01,S02-060315,34400.0,20.0,410618.4,
2021-07-01,S02-060315,34400.0,20.0,410615.6,
2021-08-01,S02-060315,34400.0,22.0,451677.16,
2021-09-01,S02-060315,34400.0,10.0,205307.8,
2021-10-01,S02-060315,34400.0,8.0,164246.24,
2021-11-01,S02-060315,34400.0,14.0,287623.98,
2021-12-01,S02-060315,34400.0,18.0,370089.72,
2022-01-01,S02-060315,34400.0,16.0,328976.0,
2022-02-01,S02-060315,34400.0,44.0,904684.0,
2022-03-01,S02-060315,34400.0,18.0,370146.0,
2022-04-01,S02-060315,34400.0,16.0,329098.32,
2022-05-01,S02-060315,34400.0,16.0,329214.72,
2022-06-01,S02-060315,34400.0,22.0,452670.22,
2022-07-01,S02-060315,34400.0,18.0,370384.62,
2022-08-01,S02-060315,34400.0,34.0,699643.82,
2022-09-01,S02-060315,34400.0,10.0,205780.58,
2022-10-01,S02-060315,34400.0,24.0,493894.52,
2022-11-01,S02-060315,34400.0,14.0,288114.96,
2022-12-01,S02-060315,34400.0,18.0,370437.86,
2023-01-01,S02-060315,34400.0,10.0,205799.1,
2023-02-01,S02-060315,34400.0,38.0,780269.7,
2023-03-01,S02-060315,34400.0,22.0,451678.26,
2023-04-01,S02-060315,34400.0,26.0,530363.42,
2023-05-01,S02-060315,34400.0,20.0,404500.0,
2023-06-01,S02-060315,34400.0,12.0,241503.6,
2023-07-01,S02-060315,34400.0,38.0,764761.4,
2023-08-01,S02-060315,34400.0,16.0,321612.64,
2023-09-01,S02-060315,34400.0,20.0,397686.38,
2023-10-01,S02-060315,34400.0,28.0,553128.48,
2023-11-01,S02-060315,34400.0,30.0,591874.28,
2023-12-01,S02-060315,34400.0,26.0,512044.82,
2024-01-01,S02-060315,34400.0,24.0,471343.2,
2024-02-01,S02-060315,34400.0,40.0,783740.36,
2024-03-01,S02-060315,,,,36.653027
2024-04-01,S02-060315,,,,34.04702
2024-05-01,S02-060315,,,,31.998442
2024-06-01,S02-060315,,,,30.376827
2024-07-01,S02-060315,,,,29.086609
2021-01-01,S02-060325,34400.0,24.0,611328.4,
2021-02-01,S02-060325,34400.0,22.0,552810.9,
2021-03-01,S02-060325,34400.0,12.0,301384.92,
2021-04-01,S02-060325,34400.0,18.0,452078.78,
2021-05-01,S02-060325,34400.0,4.0,100462.2,
2021-06-01,S02-060325,34400.0,20.0,502311.0,
2021-07-01,S02-060325,34400.0,20.0,502315.6,
2021-08-01,S02-060325,34400.0,26.0,653010.28,
2021-09-01,S02-060325,34400.0,18.0,452083.94,
2021-10-01,S02-060325,34400.0,16.0,401852.32,
2021-11-01,S02-060325,34400.0,18.0,451488.76,
2021-12-01,S02-060325,34400.0,20.0,501482.14,
2022-01-01,S02-060325,34400.0,20.0,501213.88,
2022-02-01,S02-060325,34400.0,46.0,1152737.1,
2022-03-01,S02-060325,34400.0,20.0,501143.72,
2022-04-01,S02-060325,34400.0,18.0,450970.6,
2022-05-01,S02-060325,34400.0,16.0,400837.4,
2022-06-01,S02-060325,34400.0,26.0,651360.12,
2022-07-01,S02-060325,34400.0,18.0,450939.72,
2022-08-01,S02-060325,34400.0,38.0,951982.08,
2022-09-01,S02-060325,34400.0,14.0,350729.92,
2022-10-01,S02-060325,34400.0,26.0,651354.14,
2022-11-01,S02-060325,34400.0,18.0,450937.22,
2022-12-01,S02-060325,34400.0,24.0,601249.28,
2023-01-01,S02-060325,34400.0,10.0,250520.5,
2023-02-01,S02-060325,34400.0,38.0,951977.9,
2023-03-01,S02-060325,34400.0,28.0,701457.4,
2023-04-01,S02-060325,34400.0,28.0,690789.28,
2023-05-01,S02-060325,34400.0,28.0,676780.2,
2023-06-01,S02-060325,34400.0,16.0,379593.6,
2023-07-01,S02-060325,34400.0,46.0,1091331.6,
2023-08-01,S02-060325,34400.0,30.0,712423.24,
2023-09-01,S02-060325,34400.0,24.0,569239.8,
2023-10-01,S02-060325,34400.0,32.0,757537.92,
2023-11-01,S02-060325,34400.0,32.0,757868.14,
2023-12-01,S02-060325,34400.0,26.0,615343.18,
2024-01-01,S02-060325,34400.0,28.0,662221.28,
2024-02-01,S02-060325,34400.0,48.0,1135236.48,
2024-03-01,S02-060325,,,,44.739002
2024-04-01,S02-060325,,,,42.04048
2024-05-01,S02-060325,,,,39.785545
2024-06-01,S02-060325,,,,37.886906
2024-07-01,S02-060325,,,,36.278603
2021-01-01,S02-060352,34400.0,122.0,1699668.96,
2021-02-01,S02-060352,34400.0,160.0,2194119.0,
2021-03-01,S02-060352,34400.0,146.0,2001864.12,
2021-04-01,S02-060352,34400.0,132.0,1810388.96,
2021-06-01,S02-060352,34400.0,124.0,1703525.4,
2021-07-01,S02-060352,34400.0,184.0,2528220.8,
2021-08-01,S02-060352,34400.0,144.0,1978749.48,
2021-09-01,S02-060352,34400.0,118.0,1620217.34,
2021-10-01,S02-060352,34400.0,130.0,1783909.08,
2021-11-01,S02-060352,34400.0,154.0,2112472.52,
2021-12-01,S02-060352,34400.0,160.0,2194348.8,
2022-01-01,S02-060352,34400.0,154.0,2111361.16,
2022-02-01,S02-060352,34400.0,116.0,1589389.96,
2022-03-01,S02-060352,34400.0,130.0,1780940.06,
2022-04-01,S02-060352,34400.0,120.0,1643681.12,
2022-05-01,S02-060352,34400.0,164.0,2245296.5,
2022-06-01,S02-060352,34400.0,166.0,2272532.06,
2022-07-01,S02-060352,34400.0,232.0,3175871.0,
2022-08-01,S02-060352,34400.0,230.0,3148318.36,
2022-09-01,S02-060352,34400.0,194.0,2655514.68,
2022-10-01,S02-060352,34400.0,170.0,2327757.06,
2022-11-01,S02-060352,34400.0,186.0,2548104.44,
2022-12-01,S02-060352,34400.0,182.0,2492458.0,
2023-01-01,S02-060352,34400.0,132.0,1807383.84,
2023-02-01,S02-060352,34400.0,158.0,2163290.44,
2023-03-01,S02-060352,34400.0,180.0,2464474.18,
2023-04-01,S02-060352,34400.0,162.0,2198857.8,
2023-05-01,S02-060352,34400.0,176.0,2381594.88,
2023-06-01,S02-060352,34400.0,168.0,2240683.92,
2023-07-01,S02-060352,34400.0,146.0,1941417.48,
2023-08-01,S02-060352,34400.0,140.0,1861633.2,
2023-09-01,S02-060352,34400.0,176.0,2339914.78,
2023-10-01,S02-060352,34400.0,156.0,2073422.5,
2023-11-01,S02-060352,34400.0,204.0,2696789.58,
2023-12-01,S02-060352,34400.0,148.0,1927542.2,
2024-01-01,S02-060352,34400.0,102.0,1326397.92,
2024-02-01,S02-060352,34400.0,184.0,2388849.74,
2024-03-01,S02-060352,,,,181.25058
2024-04-01,S02-060352,,,,178.87996
2024-05-01,S02-060352,,,,176.83199
2024-06-01,S02-060352,,,,175.05984
2024-07-01,S02-060352,,,,173.52432
2021-01-01,S02-060354,34400.0,36.0,509478.3,
2021-02-01,S02-060354,34400.0,44.0,610536.68,
2021-03-01,S02-060354,34400.0,48.0,667008.6,
2021-04-01,S02-060354,34400.0,38.0,529557.2,
2021-06-01,S02-060354,34400.0,60.0,830133.58,
2021-07-01,S02-060354,34400.0,96.0,1325496.26,
2021-08-01,S02-060354,34400.0,60.0,829161.78,
2021-09-01,S02-060354,34400.0,26.0,360004.74,
2021-10-01,S02-060354,34400.0,24.0,331758.48,
2021-11-01,S02-060354,34400.0,36.0,497637.72,
2021-12-01,S02-060354,34400.0,42.0,579649.86,
2022-01-01,S02-060354,34400.0,28.0,386012.32,
2022-02-01,S02-060354,34400.0,14.0,192803.92,
2022-03-01,S02-060354,34400.0,14.0,192443.36,
2022-04-01,S02-060354,34400.0,22.0,302218.72,
2022-05-01,S02-060354,34400.0,26.0,356699.72,
2022-06-01,S02-060354,34400.0,34.0,466193.0,
2022-07-01,S02-060354,34400.0,42.0,575731.2,
2022-08-01,S02-060354,34400.0,32.0,438649.92,
2022-09-01,S02-060354,34400.0,30.0,411128.94,
2022-10-01,S02-060354,34400.0,22.0,301794.08,
2022-11-01,S02-060354,34400.0,32.0,439489.96,
2022-12-01,S02-060354,34400.0,22.0,302065.86,
2023-01-01,S02-060354,34400.0,20.0,274268.1,
2023-02-01,S02-060354,34400.0,26.0,356450.62,
2023-03-01,S02-060354,34400.0,16.0,219355.92,
2023-04-01,S02-060354,34400.0,22.0,300055.8,
2023-05-01,S02-060354,34400.0,12.0,163666.8,
2023-06-01,S02-060354,34400.0,22.0,300055.8,
2023-07-01,S02-060354,34400.0,16.0,218222.4,
2023-08-01,S02-060354,34400.0,26.0,354611.4,
2023-09-01,S02-060354,34400.0,18.0,245500.2,
2023-10-01,S02-060354,34400.0,14.0,190944.6,
2023-11-01,S02-060354,34400.0,38.0,518278.2,
2023-12-01,S02-060354,34400.0,34.0,463722.6,
2024-01-01,S02-060354,34400.0,26.0,354611.4,
2024-02-01,S02-060354,34400.0,36.0,510507.6,
2024-03-01,S02-060354,,,,36.16139
2024-04-01,S02-060354,,,,36.32449
2024-05-01,S02-060354,,,,36.489307
2024-06-01,S02-060354,,,,36.65585
2024-07-01,S02-060354,,,,36.82412
2021-01-01,S02-060362,34400.0,54.0,583499.6,
2021-02-01,S02-060362,34400.0,64.0,684887.42,
2021-03-01,S02-060362,34400.0,42.0,449443.26,
2021-04-01,S02-060362,34400.0,26.0,278258.58,
2021-06-01,S02-060362,34400.0,40.0,428294.8,
2021-07-01,S02-060362,34400.0,88.0,942248.56,
2021-08-01,S02-060362,34400.0,98.0,1049322.26,
2021-09-01,S02-060362,34400.0,102.0,1092020.5,
2021-10-01,S02-060362,34400.0,86.0,919744.2,
2021-11-01,S02-060362,34400.0,56.0,598583.48,
2021-12-01,S02-060362,34400.0,74.0,790555.5,
2022-01-01,S02-060362,34400.0,82.0,875383.9,
2022-02-01,S02-060362,34400.0,52.0,555097.4,
2022-03-01,S02-060362,34400.0,76.0,958330.16,
2022-04-01,S02-060362,34400.0,78.0,855147.42,
2022-05-01,S02-060362,34400.0,48.0,537816.16,
2022-06-01,S02-060362,34400.0,98.0,1050324.68,
2022-07-01,S02-060362,34400.0,82.0,878491.62,
2022-08-01,S02-060362,34400.0,80.0,852560.0,
2022-09-01,S02-060362,34400.0,114.0,1214898.0,
2022-10-01,S02-060362,34400.0,104.0,1108825.22,
2022-11-01,S02-060362,34400.0,96.0,1024410.46,
2022-12-01,S02-060362,34400.0,130.0,1386774.42,
2023-01-01,S02-060362,34400.0,160.0,1706595.34,
2023-02-01,S02-060362,34400.0,142.0,1514402.06,
2023-03-01,S02-060362,34400.0,130.0,1392730.4,
2023-04-01,S02-060362,34400.0,104.0,1069030.04,
2023-05-01,S02-060362,34400.0,114.0,1159228.2,
